"0.3528527641531777","0.2160531847315178","0.18451704586866344","0.177117084700476","0.13328636372227176","0.12211603171368104","0.11571996870000618","0.11475065113202368","0.11142633250127167","0.10976447928374888"
"0.27344572146174073","0.2720332453256125","0.20533749066557855","0.20117820766357547","0.19036730560120452","0.18903777317355694","0.17921324820866047","0.17177247225505207","0.16491159153790078","0.14885156616029072"
"0.09812432869119342","0.08085954781120872","0.07725246960455694","0.07172766478162747","0.06928411558561763","0.06891012131917262","0.06806079724552347","0.06661427108583276","0.06658769041795506","0.06524740139936303"
"0.14135374409509976","0.11022242362984033","0.10381401219049281","0.1028789179799072","0.09720769490868858","0.09424688035584776","0.09368581712787843","0.09099132186298665","0.09006331887439346","0.08908753069767225"
"0.5413452728128972","0.29784491757930254","0.16385742867750813","0.160421345546326","0.1597963769313398","0.15631772747951755","0.14493880476864776","0.14384547840329145","0.14266293930979768","0.14228067454578383"
"0.5854942281298148","0.4200276450029723","0.41976932828414143","0.3603234867444277","0.35538646411418673","0.35351215339837333","0.3422405021988905","0.3420877848721433","0.33477494870570657","0.33173274301966205"
"0.29593640402017674","0.24684575831855649","0.23480742196025417","0.22727951413868097","0.2024766682631291","0.20034229359690253","0.16361532089033082","0.15017975631590497","0.14683931564485078","0.14600315063591812"
"0.1531457242797739","0.09003014153469846","0.06220356601339373","0.05604127882039148","0.05604127882039148","0.05602250364613399","0.05554684342558508","0.0515785273742589","0.05112204636639964","0.047294126542441"
"0.5309394705523328","0.4816508405407197","0.4778258485578299","0.44008694329107767","0.43297789038377155","0.3394875777110067","0.3336072756387845","0.32354603342458244","0.31810555451451783","0.2875034164476752"
"0.8462394104362876","0.5565470010060999","0.5565470010060999","0.5477849253380094","0.5344508317975198","0.5339372678000157","0.5339372678000157","0.5261212870075382","0.5256035626217787","0.5256035626217787"
"0.8380422848308581","0.7332981584516681","0.6800720794382311","0.5169248650187475","0.45135318992938933","0.4489350462897357","0.36905059814788044","0.36530189161955295","0.35126104202956543","0.34170341826767614"
"0.35977889637628674","0.2716862845384503","0.26832238289572824","0.2453997042661842","0.244086904960958","0.2411557122468634","0.23122489990331754","0.22824779809056533","0.2249588744030529","0.21925070070508024"
